TRAIN,gs://visionojgs/img/perroReal (75)-2020-06-16T15:29:07.458Z.jpg,perro,0.5146138,0.15866388,0.68267226,0.15866388,0.68267226,0.7933194,0.5146138,0.7933194
TRAIN,gs://visionojgs/img/perroReal (75)-2020-06-16T15:29:07.458Z.jpg,perro,0.32150313,0.1336117,0.49373695,0.1336117,0.49373695,0.7724426,0.32150313,0.7724426
TRAIN,gs://visionojgs/img/perroReal (75)-2020-06-16T15:29:07.458Z.jpg,perro,0.8695198,0.14613779,0.954071,0.14613779,0.954071,0.7724426,0.8695198,0.7724426
TRAIN,gs://visionojgs/img/perroReal (75)-2020-06-16T15:29:07.458Z.jpg,perro,0.68371606,0.21294363,0.8893528,0.21294363,0.8893528,0.84759915,0.68371606,0.84759915
TRAIN,gs://visionojgs/img/perroReal (75)-2020-06-16T15:29:07.458Z.jpg,perro,0.0041753654,0.098121084,0.10542797,0.098121084,0.10542797,0.7620042,0.0041753654,0.7620042
TRAIN,gs://visionojgs/img/perroReal (209)-2020-06-16T15:29:07.458Z.jpg,perro,0.093696766,0.02725724,0.879046,0.02725724,0.879046,0.9505963,0.093696766,0.9505963
TRAIN,gs://visionojgs/img/perroReal (102)-2020-06-16T15:29:07.458Z.jpg,perro,0.03275862,0.044293016,0.9913793,0.044293016,0.9913793,0.95911413,0.03275862,0.95911413
TRAIN,gs://visionojgs/img/gatosReal (51)-2020-06-16T15:29:07.456Z.jpg,gato,0.1,0.0051107327,0.9340909,0.0051107327,0.9340909,0.8773424,0.1,0.8773424
TRAIN,gs://visionojgs/img/perroReal (146)-2020-06-16T15:29:07.458Z.jpg,perro,0.15866388,0.45302713,0.5626305,0.45302713,0.5626305,0.9812108,0.15866388,0.9812108
TRAIN,gs://visionojgs/img/perroReal (146)-2020-06-16T15:29:07.458Z.jpg,perro,0.42379957,0.008350731,0.81628394,0.008350731,0.81628394,0.9979123,0.42379957,0.9979123
TRAIN,gs://visionojgs/img/perroReal (223)-2020-06-16T15:29:07.459Z.jpg,perro,0.09707724,0.0041753654,0.954071,0.0041753654,0.954071,0.9352818,0.09707724,0.9352818
TRAIN,gs://visionojgs/img/gallinaReal (106)-2020-06-16T15:29:07.456Z.jpg,gallina,0.055655297,0.040885862,0.9156194,0.040885862,0.9156194,0.9318569,0.055655297,0.9318569
TRAIN,gs://visionojgs/img/perroReal (123)-2020-06-16T15:29:07.458Z.jpg,perro,0.15814696,0.037478704,0.7827476,0.037478704,0.7827476,0.9642249,0.15814696,0.9642249
TRAIN,gs://visionojgs/img/perroDibujo (1)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.6106472,0.033519555,0.9780793,0.033519555,0.9780793,0.566108,0.6106472,0.566108
TRAIN,gs://visionojgs/img/perroDibujo (1)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.20146137,0.05027933,0.5709812,0.05027933,0.5709812,0.7709497,0.20146137,0.7709497
TRAIN,gs://visionojgs/img/perroDibujo (46)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.06473595,0.030664396,0.9608177,0.030664396,0.9608177,0.9505963,0.06473595,0.9505963
TRAIN,gs://visionojgs/img/perroDibujo (50)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.24217118,0.16759777,0.6492693,0.16759777,0.6492693,0.82495344,0.24217118,0.82495344
TRAIN,gs://visionojgs/img/perroReal (274)-2020-06-16T15:29:07.459Z.jpg,perro,0.01778656,0.007905139,0.99604744,0.007905139,0.99604744,0.95454544,0.01778656,0.95454544
TRAIN,gs://visionojgs/img/gatoDibujo (13)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.056338027,0.009881423,0.8362676,0.009881423,0.8362676,0.95652175,0.056338027,0.95652175
TRAIN,gs://visionojgs/img/gallinaReal (65)-2020-06-16T15:29:07.456Z.jpg,gallina,0.3131579,0.24110672,0.9,0.24110672,0.9,0.7035573,0.3131579,0.7035573
TRAIN,gs://visionojgs/img/perroDibujo (16)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.18577075,0.05533597,0.88142294,0.05533597,0.88142294,0.9229249,0.18577075,0.9229249
TRAIN,gs://visionojgs/img/gatosReal (60)-2020-06-16T15:29:07.456Z.jpg,gato,0.0091743115,0.052525252,0.35648754,0.052525252,0.35648754,0.8141414,0.0091743115,0.8141414
TRAIN,gs://visionojgs/img/gatosReal (60)-2020-06-16T15:29:07.456Z.jpg,gato,0.37876803,0.11111111,0.94757533,0.11111111,0.94757533,0.8646465,0.37876803,0.8646465
TRAIN,gs://visionojgs/img/perroReal (239)-2020-06-16T15:29:07.459Z.jpg,perro,0.06126482,0.053359684,0.8320158,0.053359684,0.8320158,0.9268775,0.06126482,0.9268775
TRAIN,gs://visionojgs/img/gatosReal (45)-2020-06-16T15:29:07.456Z.jpg,gato,0.51769334,0.03935185,0.99475753,0.03935185,0.99475753,0.900463,0.51769334,0.900463
TRAIN,gs://visionojgs/img/gatosReal (45)-2020-06-16T15:29:07.456Z.jpg,gato,0.00655308,0.050925925,0.508519,0.050925925,0.508519,0.8564815,0.00655308,0.8564815
TRAIN,gs://visionojgs/img/perroReal (243)-2020-06-16T15:29:07.459Z.jpg,perro,0.053359684,0.06916996,0.44071147,0.06916996,0.44071147,0.9268775,0.053359684,0.9268775
TRAIN,gs://visionojgs/img/perroReal (243)-2020-06-16T15:29:07.459Z.jpg,perro,0.51581025,0.17588933,0.88932806,0.17588933,0.88932806,0.958498,0.51581025,0.958498
TRAIN,gs://visionojgs/img/gallinaReal (111)-2020-06-16T15:29:07.456Z.jpg,gallina,0.13274336,0.34980237,0.77286136,0.34980237,0.77286136,0.9387352,0.13274336,0.9387352
TRAIN,gs://visionojgs/img/perroReal (268)-2020-06-16T15:29:07.459Z.jpg,perro,0.08300395,0.09486166,0.8083004,0.09486166,0.8083004,0.9486166,0.08300395,0.9486166
TRAIN,gs://visionojgs/img/gallinaReal (70)-2020-06-16T15:29:07.456Z.jpg,gallina,0.009560229,0.013833992,0.9388145,0.013833992,0.9388145,0.8339921,0.009560229,0.8339921
TRAIN,gs://visionojgs/img/gatoDibujo (3)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.096296296,0.049407113,0.8962963,0.049407113,0.8962963,0.9328063,0.096296296,0.9328063
TRAIN,gs://visionojgs/img/gallinaReal (158)-2020-06-16T15:29:07.456Z.jpg,gallina,0.03508772,0.2667984,0.9052632,0.2667984,0.9052632,0.90909094,0.03508772,0.90909094
TRAIN,gs://visionojgs/img/gallinaDibujo (23)-2020-06-16T15:29:07.456Z.jpg,dibujo_gallina,0.039711192,0.03557312,0.98194945,0.03557312,0.98194945,0.9525692,0.039711192,0.9525692
TRAIN,gs://visionojgs/img/gallinaReal (61)-2020-06-16T15:29:07.456Z.jpg,gallina,0.005263158,0.1403162,0.8763158,0.1403162,0.8763158,0.9328063,0.005263158,0.9328063
TRAIN,gs://visionojgs/img/perroDibujo (54)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.006772009,0.0059288535,0.979684,0.0059288535,0.979684,0.92885375,0.006772009,0.92885375
TRAIN,gs://visionojgs/img/perroReal (38)-2020-06-16T15:29:07.458Z.jpg,perro,0.45322794,0.2193676,0.7246377,0.2193676,0.7246377,0.8972332,0.45322794,0.8972332
TRAIN,gs://visionojgs/img/perroReal (32)-2020-06-16T15:29:07.458Z.jpg,perro,0.12975098,0.007025761,0.81782436,0.007025761,0.81782436,0.94847775,0.12975098,0.94847775
TRAIN,gs://visionojgs/img/gatosReal (133)-2020-06-16T15:29:07.458Z.jpg,gato,0.123197906,0.0035211267,0.7614679,0.0035211267,0.7614679,0.98239434,0.123197906,0.98239434
TRAIN,gs://visionojgs/img/perroReal (171)-2020-06-16T15:29:07.458Z.jpg,perro,0.13833992,0.0513834,0.8359684,0.0513834,0.8359684,0.9486166,0.13833992,0.9486166
TRAIN,gs://visionojgs/img/gallinaDibujo (15)-2020-06-16T15:29:07.456Z.jpg,dibujo_gallina,0.084142394,0.007905139,0.8300971,0.007905139,0.8300971,0.9525692,0.084142394,0.9525692
TRAIN,gs://visionojgs/img/gatoDibujo (30)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.63833994,0.31422925,0.9268775,0.31422925,0.9268775,0.6205534,0.63833994,0.6205534
TRAIN,gs://visionojgs/img/gatoDibujo (30)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.07312253,0.63833994,0.51581025,0.63833994,0.51581025,0.94466406,0.07312253,0.94466406
TRAIN,gs://visionojgs/img/gatoDibujo (30)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.47233203,0.6541502,0.9249012,0.6541502,0.9249012,0.9505929,0.47233203,0.9505929
TRAIN,gs://visionojgs/img/gatoDibujo (30)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.02173913,0.0256917,0.41304347,0.0256917,0.41304347,0.3102767,0.02173913,0.3102767
TRAIN,gs://visionojgs/img/gatoDibujo (30)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.02964427,0.3616601,0.3972332,0.3616601,0.3972332,0.6166008,0.02964427,0.6166008
TRAIN,gs://visionojgs/img/gatoDibujo (30)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.40118578,0.3241107,0.61857706,0.3241107,0.61857706,0.6205534,0.40118578,0.6205534
TRAIN,gs://visionojgs/img/gatoDibujo (30)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.4090909,0.06521739,0.95652175,0.06521739,0.95652175,0.31422925,0.4090909,0.31422925
TRAIN,gs://visionojgs/img/gatosReal (87)-2020-06-16T15:29:07.458Z.jpg,gato,0.18774703,0.08102767,0.8300395,0.08102767,0.8300395,0.9328063,0.18774703,0.9328063
TRAIN,gs://visionojgs/img/gallinaReal (127)-2020-06-16T15:29:07.456Z.jpg,gallina,0.35700935,0.0039525693,0.846729,0.0039525693,0.846729,0.6007905,0.35700935,0.6007905
TRAIN,gs://visionojgs/img/gatosReal (102)-2020-06-16T15:29:07.458Z.jpg,gato,0.064935066,0.06589786,0.96103895,0.06589786,0.96103895,0.9341021,0.064935066,0.9341021
TRAIN,gs://visionojgs/img/gallinaDibujo (38)-2020-06-16T15:29:07.456Z.jpg,dibujo_gallina,0.008880994,0.026359143,0.982238,0.026359143,0.982238,0.907743,0.008880994,0.907743
TRAIN,gs://visionojgs/img/gatosReal (67)-2020-06-16T15:29:07.456Z.jpg,gato,0.092257,0.02306425,0.8830313,0.02306425,0.8830313,0.9291598,0.092257,0.9291598
TRAIN,gs://visionojgs/img/perroReal (64)-2020-06-16T15:29:07.458Z.jpg,perro,0.15046604,0.03294893,0.92942744,0.03294893,0.92942744,0.9637562,0.15046604,0.9637562
TRAIN,gs://visionojgs/img/perroDibujo (8)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.51966876,0.14332785,0.78881985,0.14332785,0.78881985,0.49093905,0.51966876,0.49093905
TRAIN,gs://visionojgs/img/perroDibujo (8)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.17184265,0.19275123,0.41407868,0.19275123,0.41407868,0.47116968,0.17184265,0.47116968
TRAIN,gs://visionojgs/img/perroReal (104)-2020-06-16T15:29:07.458Z.jpg,perro,0.2922636,0.03294893,0.75358164,0.03294893,0.75358164,0.8846787,0.2922636,0.8846787
TRAIN,gs://visionojgs/img/perroReal (104)-2020-06-16T15:29:07.458Z.jpg,perro,0.014326648,0.07742998,0.32664755,0.07742998,0.32664755,0.7891269,0.014326648,0.7891269
TRAIN,gs://visionojgs/img/perroReal (104)-2020-06-16T15:29:07.458Z.jpg,perro,0.74068767,0.016474465,0.987106,0.016474465,0.987106,0.87644154,0.74068767,0.87644154
TRAIN,gs://visionojgs/img/perroReal (256)-2020-06-16T15:29:07.459Z.jpg,perro,0.021416804,0.014827018,0.99505764,0.014827018,0.99505764,0.9637562,0.021416804,0.9637562
TRAIN,gs://visionojgs/img/gallinaReal (54)-2020-06-16T15:29:07.456Z.jpg,gallina,0.23558484,0.07742998,0.99011534,0.07742998,0.99011534,0.92751235,0.23558484,0.92751235
TRAIN,gs://visionojgs/img/perroReal (258)-2020-06-16T15:29:07.459Z.jpg,perro,0.20757826,0.026359143,0.91103786,0.026359143,0.91103786,0.9637562,0.20757826,0.9637562
TRAIN,gs://visionojgs/img/perroReal (129)-2020-06-16T15:29:07.458Z.jpg,perro,0.13996628,0.057660624,0.89713323,0.057660624,0.89713323,0.94233936,0.13996628,0.94233936
TRAIN,gs://visionojgs/img/gallinaReal (72)-2020-06-16T15:29:07.456Z.jpg,gallina,0.35117772,0.02306425,0.9850107,0.02306425,0.9850107,0.71499175,0.35117772,0.71499175
TRAIN,gs://visionojgs/img/gallinaReal (72)-2020-06-16T15:29:07.456Z.jpg,gallina,0.014989293,0.19604613,0.62955034,0.19604613,0.62955034,0.9571664,0.014989293,0.9571664
TRAIN,gs://visionojgs/img/perroReal (335)-2020-06-16T15:29:07.459Z.jpg,perro,0.14003295,0.0049423394,0.9802306,0.0049423394,0.9802306,0.9505766,0.14003295,0.9505766
TRAIN,gs://visionojgs/img/gallinaDibujo (2)-2020-06-16T15:29:07.455Z.jpg,dibujo_gallina,0.5595985,0.02306425,0.99247175,0.02306425,0.99247175,0.5766063,0.5595985,0.5766063
TRAIN,gs://visionojgs/img/gallinaDibujo (2)-2020-06-16T15:29:07.455Z.jpg,dibujo_gallina,0.08531995,0.26688632,0.42032623,0.26688632,0.42032623,0.85996705,0.08531995,0.85996705
TRAIN,gs://visionojgs/img/gatoDibujo (23)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.03256705,0.009884679,0.99616855,0.009884679,0.99616855,0.94069195,0.03256705,0.94069195
TRAIN,gs://visionojgs/img/gallinaReal (122)-2020-06-16T15:29:07.456Z.jpg,gallina,0.16639209,0.057660624,0.85667217,0.057660624,0.85667217,0.8500824,0.16639209,0.8500824
TRAIN,gs://visionojgs/img/perroReal (319)-2020-06-16T15:29:07.459Z.jpg,perro,0.12026359,0.05436573,0.9934102,0.05436573,0.9934102,0.92257,0.12026359,0.92257
TRAIN,gs://visionojgs/img/gallinaReal (118)-2020-06-16T15:29:07.456Z.jpg,gallina,0.03853211,0.0065897857,0.9724771,0.0065897857,0.9724771,0.9324547,0.03853211,0.9324547
TRAIN,gs://visionojgs/img/gallinaReal (73)-2020-06-16T15:29:07.456Z.jpg,gallina,0.020900322,0.13344316,0.9678457,0.13344316,0.9678457,0.8583196,0.020900322,0.8583196
TRAIN,gs://visionojgs/img/perroDibujo (57)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.4090909,0.03952569,0.95454544,0.03952569,0.95454544,0.8043478,0.4090909,0.8043478
TRAIN,gs://visionojgs/img/perroDibujo (57)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.03557312,0.04347826,0.4367589,0.04347826,0.4367589,0.6679842,0.03557312,0.6679842
TRAIN,gs://visionojgs/img/perroReal (51)-2020-06-16T15:29:07.458Z.jpg,perro,0.123197906,0.04895105,0.79423326,0.04895105,0.79423326,0.981352,0.123197906,0.981352
TRAIN,gs://visionojgs/img/perroReal (65)-2020-06-16T15:29:07.458Z.jpg,perro,0.5674967,0.035805628,0.853211,0.035805628,0.853211,0.9923274,0.5674967,0.9923274
TRAIN,gs://visionojgs/img/perroReal (65)-2020-06-16T15:29:07.458Z.jpg,perro,0.13237222,0.025575448,0.46133682,0.025575448,0.46133682,1.0,0.13237222,1.0
TRAIN,gs://visionojgs/img/perroReal (65)-2020-06-16T15:29:07.458Z.jpg,perro,0.40760157,0.15856777,0.62647444,0.15856777,0.62647444,0.9897698,0.40760157,0.9897698
TRAIN,gs://visionojgs/img/perroReal (303)-2020-06-16T15:29:07.459Z.jpg,perro,0.15019763,0.023715414,0.6146245,0.023715414,0.6146245,0.958498,0.15019763,0.958498
TRAIN,gs://visionojgs/img/perroReal (303)-2020-06-16T15:29:07.459Z.jpg,perro,0.015810277,0.41304347,0.9644269,0.41304347,0.9644269,0.91501975,0.015810277,0.91501975
TRAIN,gs://visionojgs/img/gallinaReal (128)-2020-06-16T15:29:07.456Z.jpg,gallina,0.44592592,0.66007906,0.6325926,0.66007906,0.6325926,0.8715415,0.44592592,0.8715415
TRAIN,gs://visionojgs/img/gallinaReal (128)-2020-06-16T15:29:07.456Z.jpg,gallina,0.5125926,0.5335968,0.6251852,0.5335968,0.6251852,0.6699605,0.5125926,0.6699605
TRAIN,gs://visionojgs/img/gallinaReal (128)-2020-06-16T15:29:07.456Z.jpg,gallina,0.6859259,0.7312253,0.80444443,0.7312253,0.80444443,0.95454544,0.6859259,0.95454544
TRAIN,gs://visionojgs/img/gallinaReal (128)-2020-06-16T15:29:07.456Z.jpg,gallina,0.022222223,0.67391306,0.2,0.67391306,0.2,0.9505929,0.022222223,0.9505929
TRAIN,gs://visionojgs/img/gatosReal (30)-2020-06-16T15:29:07.456Z.jpg,gato,0.010484928,0.006289308,0.9764089,0.006289308,0.9764089,0.9832285,0.010484928,0.9832285
TRAIN,gs://visionojgs/img/perroDibujo (11)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.029885057,0.01778656,0.9195402,0.01778656,0.9195402,0.94071144,0.029885057,0.94071144
TRAIN,gs://visionojgs/img/gallinaReal (20)-2020-06-16T15:29:07.456Z.jpg,gallina,0.02631579,0.027667984,0.94736844,0.027667984,0.94736844,0.9525692,0.02631579,0.9525692
TRAIN,gs://visionojgs/img/perroReal (289)-2020-06-16T15:29:07.459Z.jpg,perro,0.08695652,0.019762846,0.94071144,0.019762846,0.94071144,0.9367589,0.08695652,0.9367589
TRAIN,gs://visionojgs/img/gatosReal (90)-2020-06-16T15:29:07.458Z.jpg,gato,0.16441005,0.031620555,0.92263055,0.031620555,0.92263055,0.9367589,0.16441005,0.9367589
TRAIN,gs://visionojgs/img/perroReal (343)-2020-06-16T15:29:07.459Z.jpg,perro,0.092885375,0.16798419,0.94071144,0.16798419,0.94071144,0.8063241,0.092885375,0.8063241
TRAIN,gs://visionojgs/img/perroReal (314)-2020-06-16T15:29:07.459Z.jpg,perro,0.009881423,0.009881423,0.98418975,0.009881423,0.98418975,0.9071146,0.009881423,0.9071146
TRAIN,gs://visionojgs/img/perroReal (219)-2020-06-16T15:29:07.459Z.jpg,perro,0.04347826,0.031620555,0.8339921,0.031620555,0.8339921,0.94466406,0.04347826,0.94466406
TRAIN,gs://visionojgs/img/gatosReal (55)-2020-06-16T15:29:07.456Z.jpg,gato,0.038258575,0.041501977,0.7585752,0.041501977,0.7585752,0.91501975,0.038258575,0.91501975
TRAIN,gs://visionojgs/img/perroDibujo (19)-2020-06-16T15:29:07.458Z.jpg,perro,0.015706806,0.08102767,0.9816754,0.08102767,0.9816754,0.93083006,0.015706806,0.93083006
TRAIN,gs://visionojgs/img/perroReal (27)-2020-06-16T15:29:07.458Z.jpg,perro,0.13128039,0.32608697,0.7747164,0.32608697,0.7747164,0.9328063,0.13128039,0.9328063
TRAIN,gs://visionojgs/img/perroReal (27)-2020-06-16T15:29:07.458Z.jpg,perro,0.42139384,0.007905139,0.95137763,0.007905139,0.95137763,0.9486166,0.42139384,0.9486166
TRAIN,gs://visionojgs/img/gatosReal (1)-2020-06-16T15:29:07.456Z.jpg,gato,0.07001321,0.009881423,0.93923384,0.009881423,0.93923384,0.9110672,0.07001321,0.9110672
TRAIN,gs://visionojgs/img/perroReal (125)-2020-06-16T15:29:07.458Z.jpg,perro,0.038596492,0.011857707,0.9614035,0.011857707,0.9614035,0.9268775,0.038596492,0.9268775
TRAIN,gs://visionojgs/img/gallinaReal (160)-2020-06-16T15:29:07.456Z.jpg,gallina,0.41578948,0.037549406,0.6763158,0.037549406,0.6763158,0.9189723,0.41578948,0.9189723
TRAIN,gs://visionojgs/img/gallinaReal (160)-2020-06-16T15:29:07.456Z.jpg,gallina,0.14736842,0.28656125,0.425,0.28656125,0.425,0.7490119,0.14736842,0.7490119
TRAIN,gs://visionojgs/img/gatosReal (59)-2020-06-16T15:29:07.456Z.jpg,gato,0.020100502,0.031620555,0.89698493,0.031620555,0.89698493,0.9268775,0.020100502,0.9268775
TRAIN,gs://visionojgs/img/gallinaReal (119)-2020-06-16T15:29:07.456Z.jpg,gallina,0.07160494,0.05928854,0.92839503,0.05928854,0.92839503,0.9525692,0.07160494,0.9525692
TRAIN,gs://visionojgs/img/perroReal (161)-2020-06-16T15:29:07.458Z.jpg,perro,0.096837945,0.084980235,0.91501975,0.084980235,0.91501975,0.92885375,0.096837945,0.92885375
TRAIN,gs://visionojgs/img/gatosReal (37)-2020-06-16T15:29:07.456Z.jpg,gato,0.61154854,0.17193677,0.7559055,0.17193677,0.7559055,0.3952569,0.61154854,0.3952569
TRAIN,gs://visionojgs/img/gatosReal (37)-2020-06-16T15:29:07.456Z.jpg,gato,0.4055118,0.1403162,0.81496066,0.1403162,0.81496066,0.8083004,0.4055118,0.8083004
TRAIN,gs://visionojgs/img/gatoDibujo (5)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.050938338,0.031620555,0.9436997,0.031620555,0.9436997,0.92885375,0.050938338,0.92885375
TRAIN,gs://visionojgs/img/perroDibujo (47)-2020-06-16T15:29:07.458Z.jpg,dibujo_perro,0.28089887,0.65217394,0.9747191,0.65217394,0.9747191,0.9486166,0.28089887,0.9486166
TRAIN,gs://visionojgs/img/gatoDibujo (31)-2020-06-16T15:29:07.456Z.jpg,dibujo_gato,0.004819277,0.0039525693,0.97831327,0.0039525693,0.97831327,0.9505929,0.004819277,0.9505929
TRAIN,gs://visionojgs/img/gatosReal (113)-2020-06-16T15:29:07.458Z.jpg,gato,0.13947369,0.10671937,0.8842105,0.10671937,0.8842105,0.9249012,0.13947369,0.9249012
TRAIN,gs://visionojgs/img/gallinaReal (138)-2020-06-16T15:29:07.456Z.jpg,gallina,0.117529884,0.023715414,0.82071716,0.023715414,0.82071716,0.9249012,0.117529884,0.9249012
TRAIN,gs://visionojgs/img/gallinaReal (123)-2020-06-16T15:29:07.456Z.jpg,gallina,0.072164945,0.06324111,0.8582474,0.06324111,0.8582474,0.9505929,0.072164945,0.9505929
TRAIN,gs://visionojgs/img/perroReal (81)-2020-06-16T15:29:07.458Z.jpg,perro,0.15652174,0.6166008,0.25652173,0.6166008,0.25652173,0.701581,0.15652174,0.701581
